#tstp   Ax    Ay
623  -0.132317  -0.132317
624  -0.135898  -0.135898
625  -0.139484  -0.139484
626  -0.143072  -0.143072
627  -0.146661  -0.146661
628  -0.150249  -0.150249
629  -0.153835  -0.153835
630  -0.157415  -0.157415
631  -0.160989  -0.160989
632  -0.164554  -0.164554
633  -0.168109  -0.168109
634  -0.171651  -0.171651
635  -0.175178  -0.175178
636  -0.178688  -0.178688
637  -0.182179  -0.182179
638  -0.185649  -0.185649
639  -0.189096  -0.189096
640  -0.192517  -0.192517
641  -0.195911  -0.195911
642  -0.199274  -0.199274
643  -0.202606  -0.202606
644  -0.205902  -0.205902
645  -0.209162  -0.209162
646  -0.212383  -0.212383
647  -0.215562  -0.215562
648  -0.218697  -0.218697
649  -0.221785  -0.221785
650  -0.224825  -0.224825
651  -0.227813  -0.227813
652  -0.230748  -0.230748
653  -0.233627  -0.233627
654  -0.236447  -0.236447
655  -0.239207  -0.239207
656  -0.241902  -0.241902
657  -0.244532  -0.244532
658  -0.247093  -0.247093
659  -0.249583  -0.249583
660  -0.252  -0.252
661  -0.25434  -0.25434
662  -0.256602  -0.256602
663  -0.258783  -0.258783
664  -0.26088  -0.26088
665  -0.262891  -0.262891
666  -0.264813  -0.264813
667  -0.266645  -0.266645
668  -0.268382  -0.268382
669  -0.270024  -0.270024
670  -0.271567  -0.271567
671  -0.273009  -0.273009
672  -0.274348  -0.274348
673  -0.275581  -0.275581
674  -0.276705  -0.276705
675  -0.277719  -0.277719
676  -0.278619  -0.278619
677  -0.279405  -0.279405
678  -0.280072  -0.280072
679  -0.28062  -0.28062
680  -0.281045  -0.281045
681  -0.281345  -0.281345
682  -0.281519  -0.281519
683  -0.281563  -0.281563
684  -0.281477  -0.281477
685  -0.281257  -0.281257
686  -0.280902  -0.280902
687  -0.28041  -0.28041
688  -0.279778  -0.279778
689  -0.279005  -0.279005
690  -0.278089  -0.278089
691  -0.277027  -0.277027
692  -0.275819  -0.275819
693  -0.274462  -0.274462
694  -0.272955  -0.272955
695  -0.271295  -0.271295
696  -0.269482  -0.269482
697  -0.267513  -0.267513
698  -0.265388  -0.265388
699  -0.263105  -0.263105
700  -0.260662  -0.260662
701  -0.258059  -0.258059
702  -0.255293  -0.255293
703  -0.252364  -0.252364
704  -0.249271  -0.249271
705  -0.246012  -0.246012
706  -0.242587  -0.242587
707  -0.238995  -0.238995
708  -0.235234  -0.235234
709  -0.231305  -0.231305
710  -0.227206  -0.227206
711  -0.222937  -0.222937
712  -0.218498  -0.218498
713  -0.213887  -0.213887
714  -0.209105  -0.209105
715  -0.204152  -0.204152
716  -0.199026  -0.199026
717  -0.193729  -0.193729
718  -0.18826  -0.18826
719  -0.182619  -0.182619
720  -0.176807  -0.176807
721  -0.170823  -0.170823
722  -0.164668  -0.164668
723  -0.158343  -0.158343
724  -0.151848  -0.151848
725  -0.145183  -0.145183
726  -0.13835  -0.13835
727  -0.13135  -0.13135
728  -0.124182  -0.124182
729  -0.116849  -0.116849
730  -0.109352  -0.109352
731  -0.101691  -0.101691
732  -0.0938683  -0.0938683
733  -0.0858851  -0.0858851
734  -0.077743  -0.077743
735  -0.0694437  -0.0694437
736  -0.0609889  -0.0609889
737  -0.0523805  -0.0523805
738  -0.0436206  -0.0436206
739  -0.0347111  -0.0347111
740  -0.0256542  -0.0256542
741  -0.0164523  -0.0164523
742  -0.00710779  -0.00710779
743  0.00237688  0.00237688
744  0.0119991  0.0119991
745  0.0217561  0.0217561
746  0.0316451  0.0316451
747  0.0416631  0.0416631
748  0.0518072  0.0518072
749  0.0620742  0.0620742
750  0.0724608  0.0724608
751  0.0829637  0.0829637
752  0.0935795  0.0935795
753  0.104305  0.104305
754  0.115135  0.115135
755  0.126068  0.126068
756  0.137099  0.137099
757  0.148223  0.148223
758  0.159438  0.159438
759  0.170739  0.170739
760  0.182121  0.182121
761  0.19358  0.19358
762  0.205113  0.205113
763  0.216713  0.216713
764  0.228378  0.228378
765  0.240101  0.240101
766  0.251878  0.251878
767  0.263705  0.263705
768  0.275576  0.275576
769  0.287486  0.287486
770  0.299431  0.299431
771  0.311404  0.311404
772  0.323401  0.323401
773  0.335416  0.335416
774  0.347443  0.347443
775  0.359478  0.359478
776  0.371515  0.371515
777  0.383548  0.383548
778  0.39557  0.39557
779  0.407578  0.407578
780  0.419564  0.419564
781  0.431522  0.431522
782  0.443447  0.443447
783  0.455333  0.455333
784  0.467174  0.467174
785  0.478963  0.478963
786  0.490695  0.490695
787  0.502363  0.502363
788  0.51396  0.51396
789  0.525481  0.525481
790  0.53692  0.53692
791  0.54827  0.54827
792  0.559524  0.559524
793  0.570676  0.570676
794  0.581721  0.581721
795  0.59265  0.59265
796  0.603459  0.603459
797  0.61414  0.61414
798  0.624687  0.624687
799  0.635094  0.635094
800  0.645353  0.645353
801  0.65546  0.65546
802  0.665406  0.665406
803  0.675187  0.675187
804  0.684794  0.684794
805  0.694222  0.694222
806  0.703465  0.703465
807  0.712516  0.712516
808  0.721369  0.721369
809  0.730017  0.730017
810  0.738454  0.738454
811  0.746674  0.746674
812  0.754671  0.754671
813  0.762438  0.762438
814  0.76997  0.76997
815  0.777261  0.777261
816  0.784304  0.784304
817  0.791093  0.791093
818  0.797623  0.797623
819  0.803888  0.803888
820  0.809882  0.809882
821  0.815599  0.815599
822  0.821035  0.821035
823  0.826183  0.826183
824  0.831038  0.831038
825  0.835595  0.835595
826  0.839849  0.839849
827  0.843794  0.843794
828  0.847426  0.847426
829  0.85074  0.85074
830  0.85373  0.85373
831  0.856393  0.856393
832  0.858724  0.858724
833  0.860717  0.860717
834  0.86237  0.86237
835  0.863678  0.863678
836  0.864636  0.864636
837  0.865242  0.865242
838  0.86549  0.86549
839  0.865378  0.865378
840  0.864902  0.864902
841  0.864059  0.864059
842  0.862846  0.862846
843  0.861259  0.861259
844  0.859296  0.859296
845  0.856954  0.856954
846  0.85423  0.85423
847  0.851122  0.851122
848  0.847629  0.847629
849  0.843747  0.843747
850  0.839475  0.839475
851  0.834812  0.834812
852  0.829755  0.829755
853  0.824304  0.824304
854  0.818457  0.818457
855  0.812214  0.812214
856  0.805573  0.805573
857  0.798535  0.798535
858  0.791098  0.791098
859  0.783263  0.783263
860  0.775029  0.775029
861  0.766397  0.766397
862  0.757368  0.757368
863  0.747941  0.747941
864  0.738117  0.738117
865  0.727898  0.727898
866  0.717285  0.717285
867  0.706279  0.706279
868  0.694882  0.694882
869  0.683095  0.683095
870  0.670921  0.670921
871  0.658362  0.658362
872  0.64542  0.64542
873  0.632099  0.632099
874  0.6184  0.6184
875  0.604327  0.604327
876  0.589883  0.589883
877  0.575072  0.575072
878  0.559897  0.559897
879  0.544362  0.544362
880  0.528472  0.528472
881  0.51223  0.51223
882  0.495642  0.495642
883  0.478712  0.478712
884  0.461444  0.461444
885  0.443844  0.443844
886  0.425918  0.425918
887  0.407671  0.407671
888  0.389108  0.389108
889  0.370235  0.370235
890  0.351059  0.351059
891  0.331586  0.331586
892  0.311823  0.311823
893  0.291775  0.291775
894  0.271451  0.271451
895  0.250856  0.250856
896  0.229999  0.229999
897  0.208887  0.208887
898  0.187526  0.187526
899  0.165926  0.165926
900  0.144094  0.144094
901  0.122038  0.122038
902  0.0997669  0.0997669
903  0.0772883  0.0772883
904  0.0546112  0.0546112
905  0.0317443  0.0317443
906  0.00869657  0.00869657
907  -0.014523  -0.014523
908  -0.0379052  -0.0379052
909  -0.0614407  -0.0614407
910  -0.08512  -0.08512
911  -0.108933  -0.108933
912  -0.132871  -0.132871
913  -0.156924  -0.156924
914  -0.181081  -0.181081
915  -0.205333  -0.205333
916  -0.229669  -0.229669
917  -0.25408  -0.25408
918  -0.278554  -0.278554
919  -0.303081  -0.303081
920  -0.32765  -0.32765
921  -0.352252  -0.352252
922  -0.376875  -0.376875
923  -0.401508  -0.401508
924  -0.426141  -0.426141
925  -0.450762  -0.450762
926  -0.47536  -0.47536
927  -0.499925  -0.499925
928  -0.524446  -0.524446
929  -0.54891  -0.54891
930  -0.573308  -0.573308
931  -0.597627  -0.597627
932  -0.621856  -0.621856
